archive_name,datetime,product,product_code,data_units
SNODAS_20040414.tar,2004-04-14,"Modeled blowing snow sublimation rate, 24-hour total",117046112 ,Meters / 100000.000000
SNODAS_20040414.tar,2004-04-14,"Modeled snow water equivalent, total of snow layers",117051444 ,Meters / 1000.000000
SNODAS_20040414.tar,2004-04-14,"Modeled snow layer thickness, total of snow layers",117050441 ,Meters / 1000.000000
SNODAS_20040414.tar,2004-04-14,"Non-snow accumulation, 24-hour total",117046259 ,Kilograms per square meter / 10.000000
SNODAS_20040414.tar,2004-04-14,"Modeled snowpack sublimation rate, 24-hour total",117046014 ,Meters / 100000.000000
SNODAS_20031025.tar,2003-10-25,"Modeled snow water equivalent, total of snow layers",96911079  ,Meters / 1000.000000
SNODAS_20031025.tar,2003-10-25,"Modeled snowpack sublimation rate, 24-hour total",96910826  ,Meters / 100000.000000
SNODAS_20031025.tar,2003-10-25,"Modeled snow layer thickness, total of snow layers",96908877  ,Meters / 1000.000000
SNODAS_20031025.tar,2003-10-25,"Snow accumulation, 24-hour total",96911072  ,Kilograms per square meter / 10.000000
SNODAS_20031025.tar,2003-10-25,"Modeled blowing snow sublimation rate, 24-hour total",96910969  ,Meters / 100000.000000
SNODAS_20031025.tar,2003-10-25,"Modeled melt rate, bottom of snow layers, 24-hour total",96910657  ,Meters / 100000.000000
SNODAS_20031025.tar,2003-10-25,"Non-snow accumulation, 24-hour total",96907430  ,Kilograms per square meter / 10.000000
SNODAS_20040215.tar,2004-02-15,"Modeled snow water equivalent, total of snow layers",110036195 ,Meters / 1000.000000
SNODAS_20040215.tar,2004-02-15,"Snow accumulation, 24-hour total",110040918 ,Kilograms per square meter / 10.000000
SNODAS_20040215.tar,2004-02-15,"Modeled snowpack sublimation rate, 24-hour total",110051212 ,Meters / 100000.000000
SNODAS_20040215.tar,2004-02-15,"Modeled melt rate, bottom of snow layers, 24-hour total",110050685 ,Meters / 100000.000000
SNODAS_20040215.tar,2004-02-15,"Modeled snow layer thickness, total of snow layers",110040458 ,Meters / 1000.000000
SNODAS_20040215.tar,2004-02-15,"Modeled blowing snow sublimation rate, 24-hour total",110051575 ,Meters / 100000.000000
SNODAS_20040215.tar,2004-02-15,"Non-snow accumulation, 24-hour total",110040993 ,Kilograms per square meter / 10.000000
SNODAS_20031215.tar,2003-12-15,"Modeled snow layer thickness, total of snow layers",102886097 ,Meters / 1000.000000
SNODAS_20031215.tar,2003-12-15,"Modeled snowpack sublimation rate, 24-hour total",102886142 ,Meters / 100000.000000
SNODAS_20031215.tar,2003-12-15,"Modeled melt rate, bottom of snow layers, 24-hour total",102886136 ,Meters / 100000.000000
SNODAS_20031215.tar,2003-12-15,"Modeled blowing snow sublimation rate, 24-hour total",102881983 ,Meters / 100000.000000
SNODAS_20031215.tar,2003-12-15,"Non-snow accumulation, 24-hour total",102882300 ,Kilograms per square meter / 10.000000
SNODAS_20031215.tar,2003-12-15,"Modeled snow water equivalent, total of snow layers",102886367 ,Meters / 1000.000000
SNODAS_20031215.tar,2003-12-15,"Snow accumulation, 24-hour total",102882012 ,Kilograms per square meter / 10.000000
SNODAS_20040504.tar,2004-05-04,"Modeled snow layer thickness, total of snow layers",119282816 ,Meters / 1000.000000
SNODAS_20040504.tar,2004-05-04,"Modeled melt rate, bottom of snow layers, 24-hour total",119287420 ,Meters / 100000.000000
SNODAS_20040504.tar,2004-05-04,"Modeled snowpack sublimation rate, 24-hour total",119287586 ,Meters / 100000.000000
SNODAS_20040504.tar,2004-05-04,"Modeled snow water equivalent, total of snow layers",119282638 ,Meters / 1000.000000
SNODAS_20040504.tar,2004-05-04,"Non-snow accumulation, 24-hour total",119288033 ,Kilograms per square meter / 10.000000
SNODAS_20040504.tar,2004-05-04,"Modeled blowing snow sublimation rate, 24-hour total",119287777 ,Meters / 100000.000000
SNODAS_20040504.tar,2004-05-04,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",119288010 ,Kelvins
SNODAS_20040504.tar,2004-05-04,"Snow accumulation, 24-hour total",119287736 ,Kilograms per square meter / 10.000000
SNODAS_20040617.tar,2004-06-17,"Modeled snow water equivalent, total of snow layers",124346819 ,Meters / 1000.000000
SNODAS_20040617.tar,2004-06-17,"Modeled melt rate, bottom of snow layers, 24-hour total",124348507 ,Meters / 100000.000000
SNODAS_20040617.tar,2004-06-17,"Snow accumulation, 24-hour total",124348844 ,Kilograms per square meter / 10.000000
SNODAS_20040617.tar,2004-06-17,"Modeled blowing snow sublimation rate, 24-hour total",124348743 ,Meters / 100000.000000
SNODAS_20040617.tar,2004-06-17,"Modeled snowpack sublimation rate, 24-hour total",124348557 ,Meters / 100000.000000
SNODAS_20040617.tar,2004-06-17,"Non-snow accumulation, 24-hour total",124348969 ,Kilograms per square meter / 10.000000
SNODAS_20040617.tar,2004-06-17,"Modeled snow layer thickness, total of snow layers",124346420 ,Meters / 1000.000000
SNODAS_20040617.tar,2004-06-17,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",124349205 ,Kelvins
SNODAS_20040417.tar,2004-04-17,"Modeled snowpack sublimation rate, 24-hour total",117389617 ,Meters / 100000.000000
SNODAS_20040417.tar,2004-04-17,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",117390269 ,Kelvins
SNODAS_20040417.tar,2004-04-17,"Modeled blowing snow sublimation rate, 24-hour total",117389757 ,Meters / 100000.000000
SNODAS_20040417.tar,2004-04-17,"Non-snow accumulation, 24-hour total",117389973 ,Kilograms per square meter / 10.000000
SNODAS_20040417.tar,2004-04-17,"Modeled snow water equivalent, total of snow layers",117385060 ,Meters / 1000.000000
SNODAS_20040417.tar,2004-04-17,"Modeled melt rate, bottom of snow layers, 24-hour total",117389403 ,Meters / 100000.000000
SNODAS_20040417.tar,2004-04-17,"Modeled snow layer thickness, total of snow layers",117387908 ,Meters / 1000.000000
SNODAS_20040417.tar,2004-04-17,"Snow accumulation, 24-hour total",117389937 ,Kilograms per square meter / 10.000000
SNODAS_20040520.tar,2004-05-20,"Snow accumulation, 24-hour total",121149672 ,Kilograms per square meter / 10.000000
SNODAS_20040520.tar,2004-05-20,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",121149765 ,Kelvins
SNODAS_20040520.tar,2004-05-20,"Non-snow accumulation, 24-hour total",121149688 ,Kilograms per square meter / 10.000000
SNODAS_20040520.tar,2004-05-20,"Modeled snow layer thickness, total of snow layers",121150156 ,Meters / 1000.000000
SNODAS_20040520.tar,2004-05-20,"Modeled blowing snow sublimation rate, 24-hour total",121150992 ,Meters / 100000.000000
SNODAS_20040520.tar,2004-05-20,"Modeled snowpack sublimation rate, 24-hour total",121150993 ,Meters / 100000.000000
SNODAS_20040520.tar,2004-05-20,"Modeled snow water equivalent, total of snow layers",121149817 ,Meters / 1000.000000
SNODAS_20040520.tar,2004-05-20,"Modeled melt rate, bottom of snow layers, 24-hour total",121150984 ,Meters / 100000.000000
SNODAS_20031010.tar,2003-10-10,"Modeled snow layer thickness, total of snow layers",95127479  ,Meters / 1000.000000
SNODAS_20031010.tar,2003-10-10,"Modeled snowpack sublimation rate, 24-hour total",95126561  ,Meters / 100000.000000
SNODAS_20031010.tar,2003-10-10,"Non-snow accumulation, 24-hour total",95126838  ,Kilograms per square meter / 10.000000
SNODAS_20031010.tar,2003-10-10,"Modeled melt rate, bottom of snow layers, 24-hour total",95126279  ,Meters / 100000.000000
SNODAS_20031010.tar,2003-10-10,"Modeled snow water equivalent, total of snow layers",95125513  ,Meters / 1000.000000
SNODAS_20031010.tar,2003-10-10,"Snow accumulation, 24-hour total",95126676  ,Kilograms per square meter / 10.000000
SNODAS_20031010.tar,2003-10-10,"Modeled blowing snow sublimation rate, 24-hour total",95126681  ,Meters / 100000.000000
SNODAS_20040105.tar,2004-01-05,"Snow accumulation, 24-hour total",105272898 ,Kilograms per square meter / 10.000000
SNODAS_20040105.tar,2004-01-05,"Modeled blowing snow sublimation rate, 24-hour total",105272712 ,Meters / 100000.000000
SNODAS_20040105.tar,2004-01-05,"Modeled snowpack sublimation rate, 24-hour total",105275687 ,Meters / 100000.000000
SNODAS_20040105.tar,2004-01-05,"Modeled melt rate, bottom of snow layers, 24-hour total",105275608 ,Meters / 100000.000000
SNODAS_20040105.tar,2004-01-05,"Non-snow accumulation, 24-hour total",105273037 ,Kilograms per square meter / 10.000000
SNODAS_20040105.tar,2004-01-05,"Modeled snow water equivalent, total of snow layers",105275594 ,Meters / 1000.000000
SNODAS_20040105.tar,2004-01-05,"Modeled snow layer thickness, total of snow layers",105275358 ,Meters / 1000.000000
SNODAS_20031123.tar,2003-11-23,"Modeled snow layer thickness, total of snow layers",100337788 ,Meters / 1000.000000
SNODAS_20031123.tar,2003-11-23,"Modeled blowing snow sublimation rate, 24-hour total",100335324 ,Meters / 100000.000000
SNODAS_20031123.tar,2003-11-23,"Modeled snowpack sublimation rate, 24-hour total",100335241 ,Meters / 100000.000000
SNODAS_20031123.tar,2003-11-23,"Snow accumulation, 24-hour total",100335502 ,Kilograms per square meter / 10.000000
SNODAS_20031123.tar,2003-11-23,"Modeled snow water equivalent, total of snow layers",100338165 ,Meters / 1000.000000
SNODAS_20031123.tar,2003-11-23,"Modeled melt rate, bottom of snow layers, 24-hour total",100335147 ,Meters / 100000.000000
SNODAS_20031123.tar,2003-11-23,"Non-snow accumulation, 24-hour total",100335717 ,Kilograms per square meter / 10.000000
SNODAS_20040621.tar,2004-06-21,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",124800098 ,Kelvins
SNODAS_20040621.tar,2004-06-21,"Modeled snow layer thickness, total of snow layers",124793515 ,Meters / 1000.000000
SNODAS_20040621.tar,2004-06-21,"Modeled blowing snow sublimation rate, 24-hour total",124799535 ,Meters / 100000.000000
SNODAS_20040621.tar,2004-06-21,"Modeled melt rate, bottom of snow layers, 24-hour total",124799175 ,Meters / 100000.000000
SNODAS_20040621.tar,2004-06-21,"Modeled snow water equivalent, total of snow layers",124793321 ,Meters / 1000.000000
SNODAS_20040621.tar,2004-06-21,"Snow accumulation, 24-hour total",124799638 ,Kilograms per square meter / 10.000000
SNODAS_20040621.tar,2004-06-21,"Non-snow accumulation, 24-hour total",124799926 ,Kilograms per square meter / 10.000000
SNODAS_20040621.tar,2004-06-21,"Modeled snowpack sublimation rate, 24-hour total",124799172 ,Meters / 100000.000000
SNODAS_20031012.tar,2003-10-12,"Modeled snow water equivalent, total of snow layers",95476441  ,Meters / 1000.000000
SNODAS_20031012.tar,2003-10-12,"Modeled blowing snow sublimation rate, 24-hour total",95465074  ,Meters / 100000.000000
SNODAS_20031012.tar,2003-10-12,"Modeled melt rate, bottom of snow layers, 24-hour total",95481137  ,Meters / 100000.000000
SNODAS_20031012.tar,2003-10-12,"Modeled snowpack sublimation rate, 24-hour total",95481379  ,Meters / 100000.000000
SNODAS_20031012.tar,2003-10-12,"Modeled snow layer thickness, total of snow layers",95476883  ,Meters / 1000.000000
SNODAS_20031012.tar,2003-10-12,"Non-snow accumulation, 24-hour total",95465861  ,Kilograms per square meter / 10.000000
SNODAS_20031012.tar,2003-10-12,"Snow accumulation, 24-hour total",95465422  ,Kilograms per square meter / 10.000000
SNODAS_20040326.tar,2004-03-26,"Snow accumulation, 24-hour total",114819077 ,Kilograms per square meter / 10.000000
SNODAS_20040326.tar,2004-03-26,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",114821114 ,Kelvins
SNODAS_20040326.tar,2004-03-26,"Modeled blowing snow sublimation rate, 24-hour total",114820680 ,Meters / 100000.000000
SNODAS_20040326.tar,2004-03-26,"Non-snow accumulation, 24-hour total",114819199 ,Kilograms per square meter / 10.000000
SNODAS_20040326.tar,2004-03-26,"Modeled snowpack sublimation rate, 24-hour total",114820600 ,Meters / 100000.000000
SNODAS_20040326.tar,2004-03-26,"Modeled snow layer thickness, total of snow layers",114819427 ,Meters / 1000.000000
SNODAS_20040326.tar,2004-03-26,"Modeled snow water equivalent, total of snow layers",114819422 ,Meters / 1000.000000
SNODAS_20040326.tar,2004-03-26,"Modeled melt rate, bottom of snow layers, 24-hour total",114820562 ,Meters / 100000.000000
SNODAS_20031005.tar,2003-10-05,"Snow accumulation, 24-hour total",94530410  ,Kilograms per square meter / 10.000000
SNODAS_20031005.tar,2003-10-05,"Modeled melt rate, bottom of snow layers, 24-hour total",94529891  ,Meters / 100000.000000
SNODAS_20031005.tar,2003-10-05,"Non-snow accumulation, 24-hour total",94530905  ,Kilograms per square meter / 10.000000
SNODAS_20031005.tar,2003-10-05,"Modeled snow layer thickness, total of snow layers",94531772  ,Meters / 1000.000000
SNODAS_20031005.tar,2003-10-05,"Modeled blowing snow sublimation rate, 24-hour total",94530439  ,Meters / 100000.000000
SNODAS_20031005.tar,2003-10-05,"Modeled snow water equivalent, total of snow layers",94533178  ,Meters / 1000.000000
SNODAS_20031005.tar,2003-10-05,"Modeled snowpack sublimation rate, 24-hour total",94530046  ,Meters / 100000.000000
SNODAS_20040717.tar,2004-07-17,"Non-snow accumulation, 24-hour total",127728914 ,Kilograms per square meter / 10.000000
SNODAS_20040717.tar,2004-07-17,"Modeled snow water equivalent, total of snow layers",127722343 ,Meters / 1000.000000
SNODAS_20040717.tar,2004-07-17,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",127728921 ,Kelvins
SNODAS_20040717.tar,2004-07-17,"Modeled blowing snow sublimation rate, 24-hour total",127728208 ,Meters / 100000.000000
SNODAS_20040717.tar,2004-07-17,"Modeled snowpack sublimation rate, 24-hour total",127728086 ,Meters / 100000.000000
SNODAS_20040717.tar,2004-07-17,"Snow accumulation, 24-hour total",127728906 ,Kilograms per square meter / 10.000000
SNODAS_20040717.tar,2004-07-17,"Modeled melt rate, bottom of snow layers, 24-hour total",127727890 ,Meters / 100000.000000
SNODAS_20040717.tar,2004-07-17,"Modeled snow layer thickness, total of snow layers",127722446 ,Meters / 1000.000000
SNODAS_20040402.tar,2004-04-02,"Modeled melt rate, bottom of snow layers, 24-hour total",115663179 ,Meters / 100000.000000
SNODAS_20040402.tar,2004-04-02,"Modeled snowpack sublimation rate, 24-hour total",115663137 ,Meters / 100000.000000
SNODAS_20040402.tar,2004-04-02,"Modeled snow water equivalent, total of snow layers",115693641 ,Meters / 1000.000000
SNODAS_20040402.tar,2004-04-02,"Non-snow accumulation, 24-hour total",115663443 ,Kilograms per square meter / 10.000000
SNODAS_20040402.tar,2004-04-02,"Snow accumulation, 24-hour total",115663383 ,Kilograms per square meter / 10.000000
SNODAS_20040402.tar,2004-04-02,"Modeled snow layer thickness, total of snow layers",116209331 ,Meters / 1000.000000
SNODAS_20040402.tar,2004-04-02,"Modeled blowing snow sublimation rate, 24-hour total",115663256 ,Meters / 100000.000000
SNODAS_20040402.tar,2004-04-02,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",115663597 ,Kelvins
SNODAS_20040514.tar,2004-05-14,"Snow accumulation, 24-hour total",120468202 ,Kilograms per square meter / 10.000000
SNODAS_20040514.tar,2004-05-14,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",120468491 ,Kelvins
SNODAS_20040514.tar,2004-05-14,"Modeled snow water equivalent, total of snow layers",120465114 ,Meters / 1000.000000
SNODAS_20040514.tar,2004-05-14,"Modeled snow layer thickness, total of snow layers",120464268 ,Meters / 1000.000000
SNODAS_20040514.tar,2004-05-14,"Modeled melt rate, bottom of snow layers, 24-hour total",120467759 ,Meters / 100000.000000
SNODAS_20040514.tar,2004-05-14,"Non-snow accumulation, 24-hour total",120465462 ,Kilograms per square meter / 10.000000
SNODAS_20040514.tar,2004-05-14,"Modeled blowing snow sublimation rate, 24-hour total",120468053 ,Meters / 100000.000000
SNODAS_20040514.tar,2004-05-14,"Modeled snowpack sublimation rate, 24-hour total",120467783 ,Meters / 100000.000000
SNODAS_20040304.tar,2004-03-04,"Non-snow accumulation, 24-hour total",112183446 ,Kilograms per square meter / 10.000000
SNODAS_20040304.tar,2004-03-04,"Modeled snow layer thickness, total of snow layers",112177996 ,Meters / 1000.000000
SNODAS_20040304.tar,2004-03-04,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",112183453 ,Kelvins
SNODAS_20040304.tar,2004-03-04,"Modeled melt rate, bottom of snow layers, 24-hour total",112185060 ,Meters / 100000.000000
SNODAS_20040304.tar,2004-03-04,"Modeled snowpack sublimation rate, 24-hour total",112185150 ,Meters / 100000.000000
SNODAS_20040304.tar,2004-03-04,"Modeled blowing snow sublimation rate, 24-hour total",112183435 ,Meters / 100000.000000
SNODAS_20040304.tar,2004-03-04,"Snow accumulation, 24-hour total",112183441 ,Kilograms per square meter / 10.000000
SNODAS_20040304.tar,2004-03-04,"Modeled snow water equivalent, total of snow layers",112177577 ,Meters / 1000.000000
SNODAS_20040428.tar,2004-04-28,"Modeled blowing snow sublimation rate, 24-hour total",118671657 ,Meters / 100000.000000
SNODAS_20040428.tar,2004-04-28,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",118671667 ,Kelvins
SNODAS_20040428.tar,2004-04-28,"Non-snow accumulation, 24-hour total",118671663 ,Kilograms per square meter / 10.000000
